757220xd1052348	0101-BF0C4981
755220003649500	0107-FDB93787
755220003650300	0107-3E7B37DF
755220003651100	0107-EDE6DAEB
755220003651900	0107-6E9FA08A
755220003652700	0107-2070837F
755220003653500	0107-E235B370
755220003654300	0107-53098178
755220003655100	0107-300BDC31
755220003655900	0107-E0478E01
755220003656700	0107-CA7A7F1C
755220003657500	0107-47E60450
755220003658300	0107-11448D4F
755220003659100	0107-79B89D62
755220003659900	0107-4EE0F78C
755220003660700	0107-958FB2A2
755220003661500	0107-4EA56DB7
755220003662300	0107-D9E7EC7F
755220003663100	0107-29D42E4D
755220003663900	0107-AF6D7E25
755220003664700	0107-C1415F0F
755220003665500	0107-567B13F6
755220003666300	0107-7708768D
755220003667100	0107-FEC8ADCB
755220003667900	0107-D0C22D0B
755220003668700	0107-D198BFEA
755220003669500	0107-911712CA
755220003670300	0107-56197647
755220003671100	0107-570EA939
755220003671900	0107-ADD8A7E8
755220003672700	0107-100ABCDC
755220003673500	0107-FA9F4A54
755220003674300	0107-FD0DE2A8
755220003675100	0107-C58DE014
755220003675900	0107-4131EFCF
755220003676700	0107-CA7068F1
755220003677500	0107-010360E0
755220003678300	0107-F31908F8
755220003679100	0107-6C6C6110
755220003679900	0107-F3EF3AC8
755220003680700	0107-680D2DE6
755220003681500	0107-86BAB12C
755220003682300	0107-4228A415
755220003683100	0107-9D4D16D9
755220003683900	0107-D9F84203
755220003684700	0107-DA21B43C
755220003685500	0107-84DA9091
755220003686300	0107-71E19566
755220003687100	0107-26276BD6
755220003687900	0107-28A31E71
755220003688700	0107-C6E0311F
755220003689500	0107-DEB208EA
755220003690300	0107-7A29D2D6
755220003691100	0107-96D7392C
755220003691900	0107-C5F993E4
755220003692700	0107-8D2B56AA
755220003693500	0107-37460895
755220003694300	0107-F40F667A
755220003695100	0107-B4D831EF
755220003695900	0107-132E2F5F
755220003696700	0107-CAA5EB77
755220003697500	0107-0414A6A5
755220003698300	0107-4B4C278B
755220003699100	0107-D0EF1FA2
755220003699900	0107-F542BE24
755220003700700	0107-33E8C9D9
755220003701500	0107-8A288810
755220003702300	0107-2A8B7CF9
755220003703100	0107-1BD48945
755220003703900	0107-73F5229C
755220003704700	0107-E0615474
755220003705500	0107-2DC5158D
755220003706300	0107-876BBFA4
755220003707100	0107-AAA210D8
755220003707900	0107-8375B95D
755220003708700	0107-05D0E115
755220003709500	0107-D6CC25A2
755220003710300	0107-E47B7851
755220003711100	0107-72D88DCA
755220003711900	0107-943317A6
755220003712700	0107-35B3B29B
755220003713500	0107-ECE84764
755220003714300	0107-74979605
755220003715100	0107-6AE23254
755220003715900	0107-DCD05CDE
755220003716700	0107-E447F5BB
755220003717500	0107-7DDFFCAF
755220003718300	0107-FFA4728E
755220003719100	0107-A29A4A1F
755220003719900	0107-F354DEDA
755220003720700	0107-B8F2AF7E
755220003721500	0107-7A850813
755220003722300	0107-2294DF9D
755220003723100	0107-A81CECF6
755220003723900	0107-061EB837
755220003724700	0107-00DD0B23
755220003725500	0107-14078019
755220003726300	0107-A4CCB1C7
755220003727100	0107-5A864A37
755220003727900	0107-E643C646
755220003728700	0107-C721F108
755220003729500	0107-EE9FDA2E
755220003730300	0107-33F60835
755220003731100	0107-13FFD1A0
755220003731900	0107-A24AE73B
755220003732700	0107-8392E3F4
755220003733500	0107-55EF800C
755220003734300	0107-54ABAEF0
755220003735100	0107-D6EC302A
755220003735900	0107-DA91BA1A
755220003736700	0107-5116538E
755220003737500	0107-E42CB72A
755220003738300	0107-C6B6F15F
755220003739100	0107-1D2F929E
755220003739900	0107-0D563D3E
755220003740700	0107-C2E6E1AA
755220003741500	0107-6DB2077B
755220003742300	0107-A773C930
755220003743100	0107-32E11851
755220003743900	0107-0D630653
755220003744700	0107-1E82AB78
755220003745500	0107-88651125
755220003746300	0107-1CA7FEAD
755220003747100	0107-9371BAD4
755220003747900	0107-B9D79805
755220003748700	0107-A2FC73AA
755220003749500	0107-3FBA09B4
755220003750300	0107-C6A2D226
755220003751100	0107-075791CB
755220003751900	0107-39ED8A6D
755220003752700	0107-0BCBC06C
755220003753500	0107-4AE86EC2
755220003754300	0107-79AD8C00
755220003755100	0107-8F0A4EDA
755220003755900	0107-657BFE35
755220003756700	0107-59CF7957
755220003757500	0107-25F43DB8
755220003758300	0107-18787C87
755220003759100	0107-2116279E
755220003759900	0107-77FE2B13
755220003760700	0107-3DD68EE1
755220003761500	0107-4248C1DC
755220003762300	0107-8125C53E
755220003763100	0107-889B1271
755220003763900	0107-A562B7EE
755220003764700	0107-7C946FEA
755220003765500	0107-E8251CD5
755220003766300	0107-9119E7D0
755220003767100	0107-B10616B9
755220003767900	0107-D199E951
755220003768700	0107-C157A9C6
755220003769500	0107-463B20BB
755220003770300	0107-B1C27509
755220003771100	0107-342C2D65
755220003771900	0107-B125EBC3
755220003772700	0107-F279E1DA
755220003773500	0107-FC4A4397
755220003774300	0107-84F2A89B
755220003775100	0107-2CFFE925
755220003775900	0107-2391951A
755220003776700	0107-5C70E696
756220006141900	0103-F36FFCF0
756220006142700	0103-6C92CE28
756220006143500	0103-00625D7E
756220006144300	0103-F410B7EF
756220006145100	0103-351B7CF3
756220006145900	0103-7BB39AA2
756220006146700	0103-A38D476A
756220006147500	0103-09C1B699
756220006148300	0103-F29EA0AE
756220006149100	0103-563752C8
756220006149900	0103-94D8F826
756220006150700	0103-4489728E
756220006151500	0103-0F9AC8F0
756220006152300	0103-426186AA
756220006153100	0103-DFB3F50B
756220006153900	0103-3EEB8FAA
756220006154700	0103-58F3C4AB
756220006155500	0103-7CD499EC
756220006156300	0103-C018FA9B
756220006157100	0103-0B605600
756220006157900	0103-83D55704
756220006158700	0103-1A54010B
756220006159500	0103-8A865A36
756220006160300	0103-C74798D4
756220006161100	0103-F0960002
756220006161900	0103-C8DA4451
756220006162700	0103-5446C58E
756220006163500	0103-BACC9A04
756220006164300	0103-EA5930C8
756220006165100	0103-2070636F
756220006165900	0103-F0C159B4
756220006166700	0103-0ABC2604
756220006167500	0103-A4DAEF77
756220006168300	0103-35C9746B
756220006169100	0103-E65B0020
756220006169900	0103-E28D9AF5
756220006170700	0103-F9F7D7B4
756220006171500	0103-8F13A531
756220006172300	0103-98A793D5
756220006173100	0103-C894A395
756220006173900	0103-57B342D5
756220006174700	0103-6476F1EC
756220006175500	0103-C3CBF620
756220006176300	0103-703B3C4F
756220006177100	0103-77353291
756220006177900	0103-BF6380DF
756220006178700	0103-4FBF5094
756220006179500	0103-5EFB2A59
756220006180300	0103-9384A044
756220006181100	0103-C19E3E2C
756220006181900	0103-BF50CC31
756220006182700	0103-AE9BC78B
756220006183500	0103-C9F0676B
756220006184300	0103-A81A7162
756220006185100	0103-9913A94A
756220006185900	0103-46650961
756220006186700	0103-D76D010F
756220006187500	0103-2A487F89
756220006188300	0103-E6DA2385
756220006189100	0103-229B63A8
756220006189900	0103-8BF7C034
756220006190700	0103-DB2DA0E5
756220006191500	0103-8DC80C2B
756220006192300	0103-F44C6C50
756220006193100	0103-B8FB24E8
756220006193900	0103-E06537F6
756220006194700	0103-142C3D92
756220006195500	0103-5A56BD43
756220006196300	0103-2873AB90
756220006197100	0103-57A7BA85
756220006197900	0103-98716A71
756220006198700	0103-FBC54AA9
756220006199500	0103-42D1B639
756220006200300	0103-B6E7E6B5
756220006201100	0103-A0CE8E4F
756220006201900	0103-D816C6FE
756220006202700	0103-87EF2D11
756220006203500	0103-D3487A82
756220006204300	0103-0C919CCC
756220006205100	0103-FBFC9D81
756220006205900	0103-34B3E0A3
756220006206700	0103-9911695C
756220006207500	0103-06E3E4D7
756220006208300	0103-0A6C177E
756220006209100	0103-B12ABBBD
756220006209900	0103-95A90B12
756220006210700	0103-CB217745
756220006211500	0103-4D957D10
756220006212300	0103-229EF088
756220006213100	0103-AC8A5DFC
756220006213900	0103-5CC0BBE4
756220006214700	0103-316DD091
756220006215500	0103-BD85B19D
756220006216300	0103-E698C716
756220006217100	0103-193730D6
756220006217900	0103-65E24EB9
756220006218700	0103-715F31BF
756220006219500	0103-0C10661C
756220006220300	0103-741CD00C
756220006221100	0103-161254D6
756220006221900	0103-44E2F0BE
756220006222700	0103-38ABD515
756220006223500	0103-600BDC48
756220006224300	0103-418D5D7D
756220006225100	0103-ECA8771B
756220006225900	0103-01F53F87
756220006226700	0103-EFDA8983
756220006227500	0103-1F46EEB1
756220006228300	0103-A3FC3F64
756220006229100	0103-2E2CDD9A
756220006229900	0103-69314BCE
756220006230700	0103-75373403
756220006231500	0103-B98EC847
756220006232300	0103-02E6B620
756220006233100	0103-BD97A814
756220006233900	0103-9D133B85
756220006234700	0103-6E034713
756220006235500	0103-EF70EA00
756220006236300	0103-87DF5D11
756220006237100	0103-03D6B326
756220006237900	0103-4E0D88C6
756220006238700	0103-0E4EF31E
756220006239500	0103-25BC430A
756220006240300	0103-8EF628E2
756220006241100	0103-FB51EAF1
756220006241900	0103-CD4C1AEA
756220006242700	0103-4ED96FC8
756220006243500	0103-144D815B
756220006244300	0103-ED1E79E7
756220006245100	0103-F89C0668
756220006245900	0103-27584381
756220006246700	0103-23BAE763
756220006247500	0103-96F0DCA9
756220006248300	0103-A717FD4E
756220006249100	0103-38475445
756220006249900	0103-86435B04
756220006250700	0103-C819867E
756220006251500	0103-8D0510F9
756220006252300	0103-A13C8F8D
756220006253100	0103-37827426
756220006253900	0103-A2E8FF01
756220006254700	0103-61A7E49C
756220006255500	0103-3A563F19
756220006256300	0103-B7D6EC2A
756220006257100	0103-D7CB38F1
756220006257900	0103-3FCA234C
756220006258700	0103-676BEAE7
756220006259500	0103-B9ED07DC
756220006260300	0103-373CFEB7
756220006261100	0103-E267A46A
756220006261900	0103-47F40719
756220006262700	0103-20F1A0AD
756220006263500	0103-78175662
756220006264300	0103-1EEBF505
756220006265100	0103-717B4ECE
756220006265900	0103-36CA4089
756220006266700	0103-823CD3FB
756220006267500	0103-3CA94EAF
756220006268300	0103-41DE5739
756220006269100	0103-65FCDC5B
756220006269900	0103-DF81363B
756220006270700	0103-1B1F1501
756220006271500	0103-845088E5
756220006272300	0103-C6267E64
756220006273100	0103-FDDC2D1A
756220006273900	0103-9EE927C6
756220006274700	0103-5CE0B200
756220006275500	0103-1390976B
756220006276300	0103-0AEE83CF
756220006277100	0103-D1C88D2E
756220006277900	0103-6E6EEA1A
756220006278700	0103-5897045C
756220006279500	0103-52EBF922
756220006280300	0103-72F6417F
756220006281100	0103-9E57A68C
756220006281900	0103-62EC634A
756220006282700	0103-4D67948A
756220006283500	0103-B36ADD94
756220006284300	0103-67CA03C0
756220006285100	0103-89E16FAC
756220006285900	0103-467B3B53
756220006286700	0103-FEF67519
756220006287500	0103-3ED3FF75
756220006288300	0103-9C28938C
756220006289100	0103-9C72A24F
756220006289900	0103-C6687850
756220006290700	0103-1C5C4B55
756220006291500	0103-94A4D04C
756220006292300	0103-1A9B3D6F
756220006293100	0103-845B59E7
756220006293900	0103-12018A8A
756220006294700	0103-46D60CFE
756220006295500	0103-12F9846D
756220006296300	0103-4AD323FA
756220006297100	0103-076DB087
756220006297900	0103-AD54D7A2
756220006298700	0103-777BA7E3
756220006299500	0103-B37C5475
756220006300300	0103-EC256335
756220006301100	0103-8CD716ED
756220006301900	0103-DCE87E7E
756220006302700	0103-36B614F0
756220006303500	0103-4C9E2F0F
756220006304300	0103-5F2FDEDD
756220006305100	0103-4FC48200
756220006305900	0103-4EC55BE5
756220006306700	0103-7CB9047B
756220006307500	0103-3A1B35C1
756220006308300	0103-1ADD7325
756220006309100	0103-81F324F1
756220006309900	0103-BC8B8EB9
756220006310700	0103-77893484
756220006311500	0103-9A5B5C8B
756220006312300	0103-73D1DFE6
756220006313100	0103-4F05E5C1
756220006313900	0103-D5EE1EC0
756220006314700	0103-F9D8969F
756220006315500	0103-7F764529
756220006316300	0103-4C0649E9
756220006317100	0103-1E4859EF
756220006317900	0103-E7DAB874
756220006318700	0103-2867F931
756220006319500	0103-D33A7096
756220006320300	0103-68915E33
756220006321100	0103-3DB5EB0D
756220006321900	0103-6F01552D
756220006322700	0103-97622B91
756220006323500	0103-81129C9B
756220006324300	0103-9F3E5007
756220006325100	0103-D3152B9A
756220006325900	0103-3B26EBAD
756220006326700	0103-82CD0A9D
756220006327500	0103-29E04417
756220006328300	0103-49241E2D
756220006329100	0103-F8F6A21F
756220006329900	0103-147FAFA1
756220006330700	0103-24E9718D
756220006331500	0103-8254F682
756220006332300	0103-812E7D65
756220006333100	0103-AB3C53F9
756220006333900	0103-17829DB8
756220006334700	0103-B9D59654
756220006335500	0103-8217F4A1
756220006336300	0103-AB017805
756220006337100	0103-20352209
756220006337900	0103-68D43C22
756220006338700	0103-8CD6560A
756220006339500	0103-27F3386C
756220006340300	0103-26FB7E06
756220006341100	0103-CBD4C9C2
756220006341900	0103-59B91B03
756220006342700	0103-200932AE
756220006343500	0103-9A384706
756220006344300	0103-5AE85204
756220006345100	0103-9A64FD98
756220006345900	0103-E192972B
756220006346700	0103-AD2E2187
756220006347500	0103-295C82F5
756220006348300	0103-86D5623C
756220006349100	0103-EC802464
756220006349900	0103-83691828
756220006350700	0103-975B2E9E
756220006351500	0103-407EDEF2
756220006352300	0103-08CC3630
756220006353100	0103-D1F5415F
756220006353900	0103-0EE889E3
756220006354700	0103-8279E915
756220006355500	0103-4833D472
756220006356300	0103-73B8CC0F
756220006357100	0103-54A72ACA
756220006357900	0103-2C688D97
756220006358700	0103-230FA197
756220006359500	0103-EAD26EA3
756220006360300	0103-A1AEB412
756220006361100	0103-E7BCFEE4
756220006361900	0103-78DB0E27
756220006362700	0103-8CBEA008
756220006363500	0103-D2E5F27F
756220006364300	0103-F0419AE7
756220006365100	0103-B382E696
756220006365900	0103-296607E0
756220006366700	0103-422AE3EF
756220006367500	0103-2DDD3E9A
756220006368300	0103-15DA0F62
756220006369100	0103-62608826
756220006369900	0103-7932C915
756220006370700	0103-31A011CB
756220006371500	0103-F3CA4E33
756220006372300	0103-B600BF54
756220006373100	0103-1184BDD9
756220006373900	0103-E2644104
756220006374700	0103-430CF471
756220006375500	0103-A1067699
756220006376300	0103-DFAE6F7B
756220006377100	0103-5A86C9C4
756220006377900	0103-AC388E98
756220006378700	0103-B0616407
756220006379500	0103-34121C1F
756220006380300	0103-27AFDA6D
756220006381100	0103-951C9453
756220006381900	0103-3828B2B4
756220006382700	0103-0F0B3D4E
756220006383500	0103-559C819C
756220006384300	0103-F7C14114
756220006385100	0103-7B6EABF7
756220006385900	0103-A09DE484
756220006386700	0103-A550CB67
756220006387500	0103-ED58FFC3
756220006388300	0103-EF2CE885
756220006389100	0103-B616F66B
756220006389900	0103-0156A0C0
756220006390700	0103-BEB55AD4
756220006391500	0103-86B7419E
756220006392300	0103-55B9D767
756220006393100	0103-272699DD
756220006393900	0103-44B8A84B
756220006394700	0103-C6818ACD
756220006395500	0103-6C555C1C
756220006396300	0103-C44C19F6
756220006397100	0103-64603CF2
756220006397900	0103-83B81959
756220006398700	0103-051E21E8
756220006399500	0103-E79832B3
756220006400300	0103-885E6A0F
756220006401100	0103-BD2744C0
756220006401900	0103-4CD5ED6D
756220006402700	0103-B4A3EC61
756220006403500	0103-16008605
756220006404300	0103-834F89B7
756220006405100	0103-93EF7CD2
756220006405900	0103-59799A32
756220006406700	0103-704F5E46
756220006407500	0103-659D7F56
756220006408300	0103-3600E9C7
756220006409100	0103-A7A307F9
756220006409900	0103-11359CC9
756220006410700	0103-21846013
756220006411500	0103-768DE9F9
756220006412300	0103-A9B8BBF7
756220006413100	0103-C230C092
756220006413900	0103-DB1CC4DB
756220006414700	0103-6FBEE5EC
756220006415500	0103-ED0ABA55
757220010718200	0104-99576E49
757220010719100	0104-41AB9060
757220010720000	0104-4F3D2E3B
757220010720900	0104-DE4682EB
757220010721800	0104-B295C2BF
757220010722700	0104-59CFD0EB
757220010723600	0104-7FABFB2F
757220010724500	0104-0728A4F2
757220010725400	0104-5C661806
757220010726300	0104-E99C6044
757220010727200	0104-91071CB3
757220010728100	0104-2E6EF940
757220010729000	0104-E3392A0D
757220010729900	0104-4173383E
757220010730800	0104-CCCA4AC0
757220010731700	0104-BA21E1CC
757220010732600	0104-35A7068E
757220010733500	0104-20FFCD07
757220010734400	0104-9C2AACA2
757220010735300	0104-D8F93D49
757220010736200	0104-6C6AFD61
757220010737100	0104-69EBD85B
757220010738000	0104-1FA267E4
757220010738900	0104-6D14A7C2
757220010739800	0104-95C77AC5
757220010740700	0104-1375E0CB
757220010741600	0104-3290A7D8
757220010742500	0104-6CCDB989
757220010743400	0104-3A0DD7DD
757220010744300	0104-1A0EA7BE
757220010745200	0104-7AC82303
757220010746100	0104-BE47CB07
757220010747000	0104-ABFC3BAB
757220010747900	0104-F5467F90
757220010748800	0104-481AFEC9
757220010749700	0104-16EDBDD4
757220010750600	0104-AAD120EB
757220010751500	0104-09FF47D7
757220010752400	0104-E02FC219
757220010753300	0104-C25E4194
757220010754200	0104-68D5B0C4
757220010755100	0104-4EFD1B09
757220010756000	0104-9F697B4B
757220010756900	0104-564B6DFC
757220010757800	0104-E99DE968
757220010758700	0104-93024BB9
757220010759600	0104-AF2E44D4
757220010760500	0104-BC389608
757220010761400	0104-E9978B56
757220010762300	0104-71484091
757220010763200	0104-12F1343A
757220010764100	0104-2FC2279C
757220010765000	0104-0EDB8D80
757220010765900	0104-FAC4E23C
757220010766800	0104-5924E1B3
757220010767700	0104-C25C005B
757220010768600	0104-F9409533
757220010769500	0104-A963E73A
757220010770400	0104-03A03296
757220010771300	0104-F709D6FF
757220010772200	0104-D0864DAD
757220010773100	0104-6A20742C
757220010774000	0104-F3D9F663
757220010774900	0104-D95DC776
757220010775800	0104-76AF941F
757220010776700	0104-22379B03
757220010777600	0104-B9078BAE
757220010778500	0104-3246541A
757220010779400	0104-A6E66DA4
757220010780300	0104-D3D41614
757220010781200	0104-D2F6EE7E
757220010782100	0104-D3614362
757220010783000	0104-AAEDB4EB
757220010783900	0104-B0EE86DA
757220010784800	0104-2FF1FD2C
757220010785700	0104-C600618A
757220010786600	0104-E5F6ACCF
757220010787500	0104-93F699D2
757220010788400	0104-F505A7F1
757220010789300	0104-31F48F6B
757220010790200	0104-A224CA70
757220010791100	0104-A0F7DDFC
757220010792000	0104-DA326D5E
757220010792900	0104-C6D332E6
757220010793800	0104-3978E72B
757220010794700	0104-0825BC70
757220010795600	0104-01E82EA4
757220010796500	0104-88036CD9
757220010797400	0104-E16CF10D
757220010798300	0104-9842A99F
757220010799200	0104-FAABDFB0
757220010800100	0104-D14E98A5
757220010801000	0104-BF21E7FF
757220010801900	0104-090CFC5A
757220010802800	0104-53E29F4A
757220010803700	0104-625B971B
757220010804600	0104-354FE46C
757220010805500	0104-8A632290
757220010806400	0104-ADB1653B
757220010807300	0104-4831DFE5
757220010808200	0104-CC288022
757220010809100	0104-0AC5C6CF
757220010810000	0104-EF6DAC63
757220010810900	0104-34F70AC6
757220010811800	0104-74295588
757220010812700	0104-8FC72E64
757220010813600	0104-31AC5033
757220010814500	0104-722A5BB5
757220010815400	0104-05AFA941
757220010816300	0104-E911DD3D
757220010817200	0104-7C20600C
757220010818100	0104-414A5372
757220010819000	0104-73AD3A5E
757220010819900	0104-EE8F8321
757220010820800	0104-45088936
757220010821700	0104-4642F75B
757220010822600	0104-9035A276
757220010823500	0104-67E9A406
757220010824400	0104-B5973EC5
757220010825300	0104-F32007B2
757220010826200	0104-5474DFA0
757220010827100	0104-3E023E02
757220010828000	0104-168A8FB4
757220010828900	0104-3F4541BA
757220010829800	0104-A7E0412F
757220010830700	0104-4C2479D8
757220010831600	0104-C77DFD32
757220010832500	0104-FFF5D2AB
757220010833400	0104-A2D6AC5C
757220010834300	0104-66C08B85
757220010835200	0104-E3188E14
757220010836100	0104-4E49EBC0
757220010837000	0104-7CC6C58A
757220010837900	0104-6A47E5F6
757220010838800	0104-D844BC72
757220010839700	0104-D9B1AFD1
757220010840600	0104-288833B1
757220010841500	0104-9987DF35
757220010842400	0104-FCABC104
757220010843300	0104-EA89ECE1
757220010844200	0104-61F200BD
757220010845100	0104-B3FC0D70
757220010846000	0104-39FB1BCF
757220010846900	0104-29F8BD56
757220010847800	0104-2BAF5EB0
757220010848700	0104-B2B1B548
757220010849600	0104-1814FDC4
757220010850500	0104-5083F28B
757220010851400	0104-DE051588
757220010852300	0104-E4C73032
757220010853200	0104-F46B29B2
757220010854100	0104-9054D36F
757220010855000	0104-C74348E4
757220010855900	0104-6C88062D
757220010856800	0104-D6A17162
757220010857700	0104-67A3F32D
757220010858600	0104-969B00D6
757220010859500	0104-1F8927AE
757220010860400	0104-B70C1691
757220010861300	0104-604C279E
757220010862200	0104-149DF491
757220010863100	0104-5A52E320
757220010864000	0104-14E71A69
757220010864900	0104-8DA22D96
757220010865800	0104-5A78D2E6
757220010866700	0104-EC10725C
757220010867600	0104-7C5D8B40
757220010868500	0104-A886A329
757220010869400	0104-B6C45EDF
757220010870300	0104-1591A2AA
757220010871200	0104-644A3958
757220010872100	0104-231A104A
757220010873000	0104-DD1C9166
757220010873900	0104-89299AEF
757220010874800	0104-901CBB04
757220010875700	0104-98F606DC
757220010876600	0104-B472C8B6
757220010877500	0104-6F55F595
757220010878400	0104-E4AE8529
757220010879300	0104-CA13EF01
757220010880200	0104-D288A7FD
757220010881100	0104-F0D9A3C2
757220010882000	0104-65421387
757220010882900	0104-67326CA9
757220010883800	0104-97C6AB79
757220010884700	0104-C406E87C
757220010885600	0104-90745300
757220010886500	0104-00FAA65D
757220010887400	0104-D6079591
757220010888300	0104-33ECFCBE
757220010889200	0104-27305193
757220010890100	0104-7FFF262B
757220010891000	0104-86229C45
757220010891900	0104-223F18B6
757220010892800	0104-00387CFC
757220010893700	0104-2A188BFC
757220010894600	0104-15C6F03F
757220010895500	0104-4312702D
757220010896400	0104-5A775E7A
757220010897300	0104-917A60A7
757220010898200	0104-BDBDD784
757220010899100	0104-A51D780E
757220010900000	0104-AE9E6817
757220010900900	0104-6AC27C04
757220010901800	0104-0FC215C0
757220010902700	0104-5C35A80A
757220010903600	0104-B8FBC84F
757220010904500	0104-6CCA22A6
757220010905400	0104-C92F3762
757220010906300	0104-B0D8AA2F
757220010907200	0104-9BDB9619
757220010908100	0104-17B86CDD
757220010909000	0104-5AC81B2B
757220010909900	0104-0B114176
757220010910800	0104-0B3E02E4
757220010911700	0104-71C8A7F2
757220010912600	0104-67FE4894
757220010913500	0104-874513E7
757220010914400	0104-4E5038F2
757220010915300	0104-FDD21EEC
757220010916200	0104-8A1619F4
757220010917100	0104-8C90CC0E
757220010918000	0104-ECEB5385
ZB19263	0104-ECEB5385
757220010918900	0104-AEFC6066
757220010919800	0104-1002B9C6
757220010920700	0104-399E4022
757220010921600	0104-274B73B0
757220010922500	0104-C39F67A8
757220010923400	0104-2295E807
757220010924300	0104-80BF3BF9
757220010925200	0104-2921CE56
757220010926100	0104-DFAB1FDF
757220010927000	0104-704C0C16
757220010927900	0104-73789F3B
757220010928800	0104-B7EA4A8C
757220010929700	0104-03A8EB43
757220010930600	0104-2EB5F500
757220010931500	0104-DC488347
757220010932400	0104-139CD97B
757220010933300	0104-465FFABA
757220010934200	0104-37B375FC
757220010935100	0104-207B7897
757220010936000	0104-6DFE3FC3
757220010936900	0104-A647FD49
757220010937800	0104-7049A694
757220010938700	0104-577EA90E
757220010939600	0104-108B7BE1
757220010940500	0104-3FA5992E
757220010941400	0104-AF584E12
757220010942300	0104-6CA48355
757220010943200	0104-698FCE06
757220010944100	0104-2E44D784
757220010945000	0104-165B9564
757220010945900	0104-FB0FBC2B
757220010946800	0104-688E8D69
757220010947700	0104-A74BD549
757220010948600	0104-8C90BF9C
757220010949500	0104-DDED16AA
757220010950400	0104-9521BDA9
757220010951300	0104-E9AFFAD4
757220010952200	0104-B65D16E7
757220010953100	0104-9AC923E4
757220010954000	0104-4320D6D1
757220010954900	0104-38A148A0
757220010955800	0104-8E1BB387
757220010956700	0104-E782BFB6
757220010957600	0104-EE646E64
757220010958500	0104-D1A11323
757220010959400	0104-B2E46798
757220010960300	0104-4FC79101
757220010961200	0104-6B84B255
757220010962100	0104-11787F74
757220010963000	0104-BDC94FDF
757220010963900	0104-2301103D
757220010964800	0104-4FEADA44
757220010965700	0104-BCFA54AF
757220010966600	0104-0F16AFA8
757220010967500	0104-3D0E2388
757220010968400	0104-8B6ECB29
757220010969300	0104-42932E2C
757220010970200	0104-160B409D
757220010971100	0104-8CB76B95
757220010972000	0104-0F7E6760
757220010972900	0104-DC26E8C4
757220010973800	0104-CEB3729B
757220010974700	0104-1C5F3479
757220010975600	0104-805DACA7
757220010976500	0104-221191C2
757220010977400	0104-6BC7CE0A
757220010978300	0104-3509E1A2
757220010979200	0104-C71E94DB
757220010980100	0104-9A9E3BA6
757220010981000	0104-386E45E3
757220010981900	0104-FB8FCA64
757220010982800	0104-937E55EC
757220010983700	0104-40235576
757220010984600	0104-E3B628B4
757220010985500	0104-C8ABF339
757220010986400	0104-95CF9F56
757220010987300	0104-D6538501
757220010988200	0104-6D642A19
757220010989100	0104-4A738015
757220010990000	0104-E0EFA333
757220010990900	0104-4A5CD79F
757220010991800	0104-7665487C
757220010992700	0104-46DA0E4E
757220010993600	0104-FB76F162
757220010994500	0104-176AFD6D
757220010995400	0104-3A041D52
757220010996300	0104-F001D2FF
757220010997200	0104-38BE661D
757220010998100	0104-E7283254
757220010999000	0104-C18F0FF6
757220010999900	0104-CB42F389
757220011000800	0104-8C3AE8EA
757220011001700	0104-511600FA
757220011002600	0104-BB246010
757220011003500	0104-C182DB52
757220011004400	0104-32F7A4A5
757220011005300	0104-E25C45EF
757220011006200	0104-BD0A7B16
757220011007100	0104-FF310178
757220011008000	0104-14B2AACA
757220011008900	0104-AF780125
757220011009800	0104-A23AA8BB
757220011010700	0104-1F315885
757220011011600	0104-39FBCA10
757220011012500	0104-FC66781A
757220011013400	0104-C87714C8
757220011014300	0104-DFB6D761
757220011015200	0104-446CC9DC
757220011016100	0104-79F7C953
757220011017000	0104-2FB60A72
757220011017900	0104-E02C6971
757220011018800	0104-34251903
757220011019700	0104-525BA5C4
757220011020600	0104-5927A486
757220011021500	0104-5FAFB06F
757220011022400	0104-7F8ACBE6
757220011023300	0104-E27EE01A
757220011024200	0104-5E00C79E
757220011025100	0104-F2BA7FAD
757220011026000	0104-EC124DF7
757220011026900	0104-3612D171
757220011027800	0104-80E7FD70
757220011028700	0104-E3E1E4D4
757220011029600	0104-6DE00ECF
757220011030500	0104-56F54AD8
757220011031400	0104-5690E184
757220011032300	0104-EA4769D1
757220011033200	0104-81275658
757220011034100	0104-21BEEEE2
757220011035000	0104-4243CB99
757220011035900	0104-35380AAB
757220011036800	0104-B0E543D9
757220011037700	0104-D86F86D5
757220011038600	0104-09D1AB37
757220011039500	0104-0B2FF3EC
757220011040400	0104-936B61DD
757220011041300	0104-5022D342
757220011042200	0104-221630FF
757220011043100	0104-F2DF459B
757220011044000	0104-E75E451A
757220011044900	0104-92AF5053
757220011045800	0104-FA067A40
757220011046700	0104-926E5589
757220011047600	0104-B1B0E506
757220011048500	0104-94DE09CD
757220011049400	0104-19ECFB15
757220011050300	0104-FC213DEC
757220011051200	0104-1964C9D4
757220011052100	0104-98BD43C2
757220011053000	0104-1DB71B5C
757220011053900	0104-311BD669
757220011054800	0104-0FF1ED74
757220011055700	0104-EEF516F8
757220011056600	0104-03FFF982
757220011057500	0104-E035C866
757220011058400	0104-CC438003
757220011059300	0104-DE46CCB7
757220011060200	0104-3982E737
757220011061100	0104-BEC6D239
757220011062000	0104-24A179B3
757220011062900	0104-084B49FC
757220011063800	0104-BD8616D7
757220011064700	0104-0FE4A735
757220011065600	0104-AC585475
757220011066500	0104-B948482D
757220011067400	0104-25EAB606
